m,TagName,
"2020-12-01 00:00:00","c#","5717"
"2020-12-01 00:00:00","c++","4436"
"2020-12-01 00:00:00","delphi","190"
"2020-12-01 00:00:00","go","534"
"2020-12-01 00:00:00","java","7771"
"2020-12-01 00:00:00","javascript","15940"
"2020-12-01 00:00:00","perl","131"
"2020-12-01 00:00:00","php","4778"
"2020-12-01 00:00:00","python","22081"
"2020-12-01 00:00:00","r","4332"
"2020-12-01 00:00:00","ruby","498"
"2020-12-01 00:00:00","swift","2090"
"2021-01-01 00:00:00","assembly","307"
"2021-01-01 00:00:00","c","2557"
"2021-01-01 00:00:00","c#","6166"
"2021-01-01 00:00:00","c++","4091"
"2021-01-01 00:00:00","delphi","199"
"2021-01-01 00:00:00","go","563"
"2021-01-01 00:00:00","java","7998"
"2021-01-01 00:00:00","javascript","16794"
"2021-01-01 00:00:00","perl","145"
"2021-01-01 00:00:00","php","4745"
"2021-01-01 00:00:00","python","22788"
"2021-01-01 00:00:00","r","4335"
"2021-01-01 00:00:00","ruby","522"
"2021-01-01 00:00:00","swift","2303"
"2021-02-01 00:00:00","assembly","244"
"2021-02-01 00:00:00","c","2232"
"2021-02-01 00:00:00","c#","5774"
"2021-02-01 00:00:00","c++","4077"
"2021-02-01 00:00:00","delphi","187"
"2021-02-01 00:00:00","go","566"
"2021-02-01 00:00:00","java","7538"
"2021-02-01 00:00:00","javascript","15209"
"2021-02-01 00:00:00","perl","133"
"2021-02-01 00:00:00","php","4378"
"2021-02-01 00:00:00","python","21330"
"2021-02-01 00:00:00","r","4319"
"2021-02-01 00:00:00","ruby","530"
"2021-02-01 00:00:00","swift","2249"
"2021-03-01 00:00:00","assembly","318"
"2021-03-01 00:00:00","c","2474"
"2021-03-01 00:00:00","c#","6359"
"2021-03-01 00:00:00","c++","4279"
"2021-03-01 00:00:00","delphi","253"
"2021-03-01 00:00:00","go","754"
"2021-03-01 00:00:00","java","8628"
"2021-03-01 00:00:00","javascript","16693"
"2021-03-01 00:00:00","perl","152"
"2021-03-01 00:00:00","php","4733"
"2021-03-01 00:00:00","python","23729"
"2021-03-01 00:00:00","r","5162"
"2021-03-01 00:00:00","ruby","495"
"2021-03-01 00:00:00","swift","2377"
"2021-04-01 00:00:00","assembly","318"
"2021-04-01 00:00:00","c","2291"
"2021-04-01 00:00:00","c#","5873"
"2021-04-01 00:00:00","c++","3914"
"2021-04-01 00:00:00","delphi","171"
"2021-04-01 00:00:00","go","621"
"2021-04-01 00:00:00","java","7886"
"2021-04-01 00:00:00","javascript","15785"
"2021-04-01 00:00:00","perl","136"
"2021-04-01 00:00:00","php","4297"
"2021-04-01 00:00:00","python","22318"
"2021-04-01 00:00:00","r","4790"
"2021-04-01 00:00:00","ruby","516"
"2021-04-01 00:00:00","swift","2106"
"2021-05-01 00:00:00","assembly","300"
"2021-05-01 00:00:00","c","2077"
"2021-05-01 00:00:00","c#","5703"
"2021-05-01 00:00:00","c++","4166"
"2021-05-01 00:00:00","delphi","168"
"2021-05-01 00:00:00","go","639"
"2021-05-01 00:00:00","java","7908"
"2021-05-01 00:00:00","javascript","15737"
"2021-05-01 00:00:00","perl","120"
"2021-05-01 00:00:00","php","4254"
"2021-05-01 00:00:00","python","22298"
"2021-05-01 00:00:00","r","4659"
"2021-05-01 00:00:00","ruby","399"
"2021-05-01 00:00:00","swift","1850"
"2021-06-01 00:00:00","assembly","257"
"2021-06-01 00:00:00","c","1860"
"2021-06-01 00:00:00","c#","5601"
"2021-06-01 00:00:00","c++","3804"
"2021-06-01 00:00:00","delphi","125"
"2021-06-01 00:00:00","go","608"
"2021-06-01 00:00:00","java","7544"
"2021-06-01 00:00:00","javascript","14925"
"2021-06-01 00:00:00","perl","154"
"2021-06-01 00:00:00","php","4065"
"2021-06-01 00:00:00","python","20794"
"2021-06-01 00:00:00","r","4273"
"2021-06-01 00:00:00","ruby","418"
"2021-06-01 00:00:00","swift","1781"
"2021-07-01 00:00:00","assembly","184"
"2021-07-01 00:00:00","c","1609"
"2021-07-01 00:00:00","c#","5180"
"2021-07-01 00:00:00","c++","3474"
"2021-07-01 00:00:00","delphi","140"
"2021-07-01 00:00:00","go","602"
"2021-07-01 00:00:00","java","6923"
"2021-07-01 00:00:00","javascript","14694"
"2021-07-01 00:00:00","perl","138"
"2021-07-01 00:00:00","php","3888"
"2021-07-01 00:00:00","python","20492"
"2021-07-01 00:00:00","r","4042"
"2021-07-01 00:00:00","ruby","445"
"2021-07-01 00:00:00","swift","1957"
"2021-08-01 00:00:00","assembly","161"
"2021-08-01 00:00:00","c","1525"
"2021-08-01 00:00:00","c#","5086"
"2021-08-01 00:00:00","c++","3231"
"2021-08-01 00:00:00","delphi","133"
"2021-08-01 00:00:00","go","741"
"2021-08-01 00:00:00","java","6717"
"2021-08-01 00:00:00","javascript","14547"
"2021-08-01 00:00:00","perl","118"
"2021-08-01 00:00:00","php","3859"
"2021-08-01 00:00:00","python","19750"
"2021-08-01 00:00:00","r","4031"
"2021-08-01 00:00:00","ruby","445"
"2021-08-01 00:00:00","swift","1883"
"2021-09-01 00:00:00","assembly","190"
"2021-09-01 00:00:00","c","1699"
"2021-09-01 00:00:00","c#","5030"
"2021-09-01 00:00:00","c++","3575"
"2021-09-01 00:00:00","delphi","134"
"2021-09-01 00:00:00","go","615"
"2021-09-01 00:00:00","java","6578"
"2021-09-01 00:00:00","javascript","14347"
"2021-09-01 00:00:00","perl","112"
"2021-09-01 00:00:00","php","3697"
"2021-09-01 00:00:00","python","18931"
"2021-09-01 00:00:00","r","3894"
"2021-09-01 00:00:00","ruby","444"
"2021-09-01 00:00:00","swift","1613"
"2021-10-01 00:00:00","assembly","203"
"2021-10-01 00:00:00","c","2085"
"2021-10-01 00:00:00","c#","5260"
"2021-10-01 00:00:00","c++","3693"
"2021-10-01 00:00:00","delphi","143"
"2021-10-01 00:00:00","go","698"
"2021-10-01 00:00:00","java","6530"
"2021-10-01 00:00:00","javascript","13755"
"2021-10-01 00:00:00","perl","127"
"2021-10-01 00:00:00","php","3585"
"2021-10-01 00:00:00","python","19717"
"2021-10-01 00:00:00","r","4166"
"2021-10-01 00:00:00","ruby","413"
"2021-10-01 00:00:00","swift","1560"
"2021-11-01 00:00:00","assembly","281"
"2021-11-01 00:00:00","c","2199"
"2021-11-01 00:00:00","c#","5558"
"2021-11-01 00:00:00","c++","3789"
"2021-11-01 00:00:00","delphi","139"
"2021-11-01 00:00:00","go","648"
"2021-11-01 00:00:00","java","6874"
"2021-11-01 00:00:00","javascript","13388"
"2021-11-01 00:00:00","perl","77"
"2021-11-01 00:00:00","php","3475"
"2021-11-01 00:00:00","python","19951"
"2021-11-01 00:00:00","r","4020"
"2021-11-01 00:00:00","ruby","391"
"2021-11-01 00:00:00","swift","1529"
"2021-12-01 00:00:00","assembly","264"
"2021-12-01 00:00:00","c","2091"
"2021-12-01 00:00:00","c#","5001"
"2021-12-01 00:00:00","c++","3550"
"2021-12-01 00:00:00","delphi","142"
"2021-12-01 00:00:00","go","715"
"2021-12-01 00:00:00","java","6155"
"2021-12-01 00:00:00","javascript","13006"
"2021-12-01 00:00:00","perl","100"
"2021-12-01 00:00:00","php","3225"
"2021-12-01 00:00:00","python","18936"
"2021-12-01 00:00:00","r","3533"
"2021-12-01 00:00:00","ruby","368"
"2021-12-01 00:00:00","swift","1412"
"2022-01-01 00:00:00","assembly","227"
"2022-01-01 00:00:00","c","1940"
"2022-01-01 00:00:00","c#","5242"
"2022-01-01 00:00:00","c++","3592"
"2022-01-01 00:00:00","delphi","134"
"2022-01-01 00:00:00","go","738"
"2022-01-01 00:00:00","java","6406"
"2022-01-01 00:00:00","javascript","13875"
"2022-01-01 00:00:00","perl","126"
"2022-01-01 00:00:00","php","3368"
"2022-01-01 00:00:00","python","19607"
"2022-01-01 00:00:00","r","3839"
"2022-01-01 00:00:00","ruby","442"
"2022-01-01 00:00:00","swift","1724"
"2022-02-01 00:00:00","assembly","213"
"2022-02-01 00:00:00","c","1670"
"2022-02-01 00:00:00","c#","5072"
"2022-02-01 00:00:00","c++","3181"
"2022-02-01 00:00:00","delphi","166"
"2022-02-01 00:00:00","go","640"
"2022-02-01 00:00:00","java","5892"
"2022-02-01 00:00:00","javascript","12742"
"2022-02-01 00:00:00","perl","96"
"2022-02-01 00:00:00","php","3116"
"2022-02-01 00:00:00","python","19188"
"2022-02-01 00:00:00","r","3910"
"2022-02-01 00:00:00","ruby","404"
"2022-02-01 00:00:00","swift","1596"
"2022-03-01 00:00:00","assembly","232"
"2022-03-01 00:00:00","c","1942"
"2022-03-01 00:00:00","c#","5654"
"2022-03-01 00:00:00","c++","3491"
"2022-03-01 00:00:00","delphi","119"
"2022-03-01 00:00:00","go","756"
"2022-03-01 00:00:00","java","6539"
"2022-03-01 00:00:00","javascript","13527"
"2022-03-01 00:00:00","perl","103"
"2022-03-01 00:00:00","php","3127"
"2022-03-01 00:00:00","python","20648"
"2022-03-01 00:00:00","r","4474"
"2022-03-01 00:00:00","ruby","443"
"2022-03-01 00:00:00","swift","1734"
"2022-04-01 00:00:00","assembly","247"
"2022-04-01 00:00:00","c","1736"
"2022-04-01 00:00:00","c#","5174"
"2022-04-01 00:00:00","c++","3455"
"2022-04-01 00:00:00","delphi","112"
"2022-04-01 00:00:00","go","708"
"2022-04-01 00:00:00","java","6329"
"2022-04-01 00:00:00","javascript","13413"
"2022-04-01 00:00:00","perl","100"
"2022-04-01 00:00:00","php","3174"
"2022-04-01 00:00:00","python","19772"
"2022-04-01 00:00:00","r","4173"
"2022-04-01 00:00:00","ruby","431"
"2022-04-01 00:00:00","swift","1443"
"2022-05-01 00:00:00","assembly","256"
"2022-05-01 00:00:00","c","1762"
"2022-05-01 00:00:00","c#","5469"
"2022-05-01 00:00:00","c++","3512"
"2022-05-01 00:00:00","delphi","119"
"2022-05-01 00:00:00","go","604"
"2022-05-01 00:00:00","java","6437"
"2022-05-01 00:00:00","javascript","13238"
"2022-05-01 00:00:00","perl","91"
"2022-05-01 00:00:00","php","3355"
"2022-05-01 00:00:00","python","19321"
"2022-05-01 00:00:00","r","4131"
"2022-05-01 00:00:00","ruby","435"
"2022-05-01 00:00:00","swift","1452"
"2022-06-01 00:00:00","assembly","237"
"2022-06-01 00:00:00","c","1557"
"2022-06-01 00:00:00","c#","5286"
"2022-06-01 00:00:00","c++","3065"
"2022-06-01 00:00:00","delphi","110"
"2022-06-01 00:00:00","go","674"
"2022-06-01 00:00:00","java","5686"
"2022-06-01 00:00:00","javascript","12557"
"2022-06-01 00:00:00","perl","123"
"2022-06-01 00:00:00","php","3187"
"2022-06-01 00:00:00","python","18684"
"2022-06-01 00:00:00","r","3887"
"2022-06-01 00:00:00","ruby","423"
"2022-06-01 00:00:00","swift","1505"
"2022-07-01 00:00:00","assembly","203"
"2022-07-01 00:00:00","c","1378"
"2022-07-01 00:00:00","c#","5205"
"2022-07-01 00:00:00","c++","2978"
"2022-07-01 00:00:00","delphi","116"
"2022-07-01 00:00:00","go","679"
"2022-07-01 00:00:00","java","5383"
"2022-07-01 00:00:00","javascript","12686"
"2022-07-01 00:00:00","perl","126"
"2022-07-01 00:00:00","php","3077"
"2022-07-01 00:00:00","python","18957"
"2022-07-01 00:00:00","r","3655"
"2022-07-01 00:00:00","ruby","403"
"2022-07-01 00:00:00","swift","1465"
"2022-08-01 00:00:00","assembly","162"
"2022-08-01 00:00:00","c","1429"
"2022-08-01 00:00:00","c#","5459"
"2022-08-01 00:00:00","c++","2936"
"2022-08-01 00:00:00","delphi","115"
"2022-08-01 00:00:00","go","788"
"2022-08-01 00:00:00","java","5280"
"2022-08-01 00:00:00","javascript","13006"
"2022-08-01 00:00:00","perl","116"
"2022-08-01 00:00:00","php","3102"
"2022-08-01 00:00:00","python","18590"
"2022-08-01 00:00:00","r","3780"
"2022-08-01 00:00:00","ruby","424"
"2022-08-01 00:00:00","swift","1476"
"2022-09-01 00:00:00","assembly","173"
"2022-09-01 00:00:00","c","1544"
"2022-09-01 00:00:00","c#","4968"
"2022-09-01 00:00:00","c++","2766"
"2022-09-01 00:00:00","delphi","133"
"2022-09-01 00:00:00","go","784"
"2022-09-01 00:00:00","java","5017"
"2022-09-01 00:00:00","javascript","11836"
"2022-09-01 00:00:00","perl","82"
"2022-09-01 00:00:00","php","2822"
"2022-09-01 00:00:00","python","17014"
"2022-09-01 00:00:00","r","3534"
"2022-09-01 00:00:00","ruby","399"
"2022-09-01 00:00:00","swift","1488"
"2022-10-01 00:00:00","assembly","224"
"2022-10-01 00:00:00","c","1884"
"2022-10-01 00:00:00","c#","5014"
"2022-10-01 00:00:00","c++","2917"
"2022-10-01 00:00:00","delphi","137"
"2022-10-01 00:00:00","go","681"
"2022-10-01 00:00:00","java","5264"
"2022-10-01 00:00:00","javascript","11585"
"2022-10-01 00:00:00","perl","81"
"2022-10-01 00:00:00","php","2759"
"2022-10-01 00:00:00","python","18435"
"2022-10-01 00:00:00","r","3910"
"2022-10-01 00:00:00","ruby","372"
"2022-10-01 00:00:00","swift","1324"
"2022-11-01 00:00:00","assembly","268"
"2022-11-01 00:00:00","c","1998"
"2022-11-01 00:00:00","c#","5155"
"2022-11-01 00:00:00","c++","2951"
"2022-11-01 00:00:00","delphi","107"
"2022-11-01 00:00:00","go","693"
"2022-11-01 00:00:00","java","5387"
"2022-11-01 00:00:00","javascript","11662"
"2022-11-01 00:00:00","perl","107"
"2022-11-01 00:00:00","php","2778"
"2022-11-01 00:00:00","python","18792"
"2022-11-01 00:00:00","r","3994"
"2022-11-01 00:00:00","ruby","412"
"2022-11-01 00:00:00","swift","1432"
"2022-12-01 00:00:00","assembly","258"
"2022-12-01 00:00:00","c","1720"
"2022-12-01 00:00:00","c#","4647"
"2022-12-01 00:00:00","c++","2603"
"2022-12-01 00:00:00","delphi","81"
"2022-12-01 00:00:00","go","597"
"2022-12-01 00:00:00","java","4789"
"2022-12-01 00:00:00","javascript","10227"
"2022-12-01 00:00:00","perl","94"
"2022-12-01 00:00:00","php","2361"
"2022-12-01 00:00:00","python","15807"
"2022-12-01 00:00:00","r","3204"
"2022-12-01 00:00:00","ruby","341"
"2022-12-01 00:00:00","swift","1221"
"2023-01-01 00:00:00","assembly","225"
"2023-01-01 00:00:00","c","1435"
"2023-01-01 00:00:00","c#","4692"
"2023-01-01 00:00:00","c++","2406"
"2023-01-01 00:00:00","delphi","107"
"2023-01-01 00:00:00","go","686"
"2023-01-01 00:00:00","java","4678"
"2023-01-01 00:00:00","javascript","10003"
"2023-01-01 00:00:00","perl","71"
"2023-01-01 00:00:00","php","2520"
"2023-01-01 00:00:00","python","14960"
"2023-01-01 00:00:00","r","3255"
"2023-01-01 00:00:00","ruby","326"
"2023-01-01 00:00:00","swift","1204"
"2023-02-01 00:00:00","assembly","171"
"2023-02-01 00:00:00","c","1229"
"2023-02-01 00:00:00","c#","4102"
"2023-02-01 00:00:00","c++","2035"
"2023-02-01 00:00:00","delphi","121"
"2023-02-01 00:00:00","go","618"
"2023-02-01 00:00:00","java","4076"
"2023-02-01 00:00:00","javascript","8456"
"2023-02-01 00:00:00","perl","78"
"2023-02-01 00:00:00","php","2007"
"2023-02-01 00:00:00","python","13008"
"2023-02-01 00:00:00","r","3268"
"2023-02-01 00:00:00","ruby","312"
"2023-02-01 00:00:00","swift","1062"
"2023-03-01 00:00:00","assembly","160"
"2023-03-01 00:00:00","c","1179"
"2023-03-01 00:00:00","c#","4225"
"2023-03-01 00:00:00","c++","2326"
"2023-03-01 00:00:00","delphi","120"
"2023-03-01 00:00:00","go","597"
"2023-03-01 00:00:00","java","4444"
"2023-03-01 00:00:00","javascript","8456"
"2023-03-01 00:00:00","perl","94"
"2023-03-01 00:00:00","php","1882"
"2023-03-01 00:00:00","python","12752"
"2023-03-01 00:00:00","r","3291"
"2023-03-01 00:00:00","ruby","263"
"2023-03-01 00:00:00","swift","1128"
"2023-04-01 00:00:00","assembly","177"
"2023-04-01 00:00:00","c","1095"
"2023-04-01 00:00:00","c#","3301"
"2023-04-01 00:00:00","c++","1765"
"2023-04-01 00:00:00","delphi","115"
"2023-04-01 00:00:00","go","480"
"2023-04-01 00:00:00","java","3571"
"2023-04-01 00:00:00","javascript","6541"
"2023-04-01 00:00:00","perl","55"
"2023-04-01 00:00:00","php","1583"
"2023-04-01 00:00:00","python","10030"
"2023-04-01 00:00:00","r","2596"
"2023-04-01 00:00:00","ruby","198"
"2023-04-01 00:00:00","swift","893"
"2023-05-01 00:00:00","assembly","161"
"2023-05-01 00:00:00","c","979"
"2023-05-01 00:00:00","c#","3221"
"2023-05-01 00:00:00","c++","1626"
"2023-05-01 00:00:00","delphi","100"
"2023-05-01 00:00:00","go","390"
"2023-05-01 00:00:00","java","3292"
"2023-05-01 00:00:00","javascript","6117"
"2023-05-01 00:00:00","perl","52"
"2023-05-01 00:00:00","php","1614"
"2023-05-01 00:00:00","python","9530"
"2023-05-01 00:00:00","r","2368"
"2023-05-01 00:00:00","ruby","223"
"2023-05-01 00:00:00","swift","804"
"2023-06-01 00:00:00","assembly","140"
"2023-06-01 00:00:00","c","813"
"2023-06-01 00:00:00","c#","3239"
"2023-06-01 00:00:00","c++","1644"
"2023-06-01 00:00:00","delphi","107"
"2023-06-01 00:00:00","go","496"
"2023-06-01 00:00:00","java","3321"
"2023-06-01 00:00:00","javascript","5860"
"2023-06-01 00:00:00","perl","54"
"2023-06-01 00:00:00","php","1549"
"2023-06-01 00:00:00","python","9058"
"2023-06-01 00:00:00","r","2207"
"2023-06-01 00:00:00","ruby","191"
"2023-06-01 00:00:00","swift","930"
"2023-07-01 00:00:00","assembly","149"
"2023-07-01 00:00:00","c","841"
"2023-07-01 00:00:00","c#","3279"
"2023-07-01 00:00:00","c++","1659"
"2023-07-01 00:00:00","delphi","92"
"2023-07-01 00:00:00","go","490"
"2023-07-01 00:00:00","java","3143"
"2023-07-01 00:00:00","javascript","5924"
"2023-07-01 00:00:00","perl","65"
"2023-07-01 00:00:00","php","1445"
"2023-07-01 00:00:00","python","9005"
"2023-07-01 00:00:00","r","2020"
"2023-07-01 00:00:00","ruby","200"
"2023-07-01 00:00:00","swift","934"
"2023-08-01 00:00:00","assembly","136"
"2023-08-01 00:00:00","c","795"
"2023-08-01 00:00:00","c#","3092"
"2023-08-01 00:00:00","c++","1519"
"2023-08-01 00:00:00","delphi","94"
"2023-08-01 00:00:00","go","462"
"2023-08-01 00:00:00","java","3041"
"2023-08-01 00:00:00","javascript","5236"
"2023-08-01 00:00:00","perl","48"
"2023-08-01 00:00:00","php","1501"
"2023-08-01 00:00:00","python","8269"
"2023-08-01 00:00:00","r","1998"
"2023-08-01 00:00:00","ruby","175"
"2023-08-01 00:00:00","swift","769"
"2023-09-01 00:00:00","assembly","137"
"2023-09-01 00:00:00","c","822"
"2023-09-01 00:00:00","c#","2658"
"2023-09-01 00:00:00","c++","1382"
"2023-09-01 00:00:00","delphi","98"
"2023-09-01 00:00:00","go","397"
"2023-09-01 00:00:00","java","2678"
"2023-09-01 00:00:00","javascript","4498"
"2023-09-01 00:00:00","perl","58"
"2023-09-01 00:00:00","php","1393"
"2023-09-01 00:00:00","python","6984"
"2023-09-01 00:00:00","r","1742"
"2023-09-01 00:00:00","ruby","166"
"2023-09-01 00:00:00","swift","713"
"2023-10-01 00:00:00","assembly","161"
"2023-10-01 00:00:00","c","888"
"2023-10-01 00:00:00","c#","2628"
"2023-10-01 00:00:00","c++","1551"
"2023-10-01 00:00:00","delphi","143"
"2023-10-01 00:00:00","go","394"
"2023-10-01 00:00:00","java","2662"
"2023-10-01 00:00:00","javascript","4179"
"2023-10-01 00:00:00","perl","53"
"2023-10-01 00:00:00","php","1214"
"2023-10-01 00:00:00","python","7131"
"2023-10-01 00:00:00","r","1731"
"2023-10-01 00:00:00","ruby","164"
"2023-10-01 00:00:00","swift","735"
"2023-11-01 00:00:00","assembly","159"
"2023-11-01 00:00:00","c","895"
"2023-11-01 00:00:00","c#","2638"
"2023-11-01 00:00:00","c++","1333"
"2023-11-01 00:00:00","delphi","97"
"2023-11-01 00:00:00","go","381"
"2023-11-01 00:00:00","java","2596"
"2023-11-01 00:00:00","javascript","4006"
"2023-11-01 00:00:00","perl","44"
"2023-11-01 00:00:00","php","1194"
"2023-11-01 00:00:00","python","6755"
"2023-11-01 00:00:00","r","1659"
"2023-11-01 00:00:00","ruby","132"
"2023-11-01 00:00:00","swift","711"
"2023-12-01 00:00:00","assembly","167"
"2023-12-01 00:00:00","c","816"
"2023-12-01 00:00:00","c#","2265"
"2023-12-01 00:00:00","c++","1303"
"2023-12-01 00:00:00","delphi","69"
"2023-12-01 00:00:00","go","312"
"2023-12-01 00:00:00","java","2030"
"2023-12-01 00:00:00","javascript","3717"
"2023-12-01 00:00:00","perl","53"
"2023-12-01 00:00:00","php","990"
"2023-12-01 00:00:00","python","5605"
"2023-12-01 00:00:00","r","1350"
"2023-12-01 00:00:00","ruby","130"
"2023-12-01 00:00:00","swift","599"
"2024-01-01 00:00:00","assembly","165"
"2024-01-01 00:00:00","c","791"
"2024-01-01 00:00:00","c#","2308"
"2024-01-01 00:00:00","c++","1434"
"2024-01-01 00:00:00","delphi","84"
"2024-01-01 00:00:00","go","314"
"2024-01-01 00:00:00","java","2246"
"2024-01-01 00:00:00","javascript","4020"
"2024-01-01 00:00:00","perl","33"
"2024-01-01 00:00:00","php","1142"
"2024-01-01 00:00:00","python","6215"
"2024-01-01 00:00:00","r","1559"
"2024-01-01 00:00:00","ruby","149"
"2024-01-01 00:00:00","swift","704"
"2024-02-01 00:00:00","assembly","130"
"2024-02-01 00:00:00","c","759"
"2024-02-01 00:00:00","c#","2655"
"2024-02-01 00:00:00","c++","1425"
"2024-02-01 00:00:00","delphi","107"
"2024-02-01 00:00:00","go","303"
"2024-02-01 00:00:00","java","2709"
"2024-02-01 00:00:00","javascript","4621"
"2024-02-01 00:00:00","perl","36"
"2024-02-01 00:00:00","php","1277"
"2024-02-01 00:00:00","python","7668"
"2024-02-01 00:00:00","r","1812"
"2024-02-01 00:00:00","ruby","155"
"2024-02-01 00:00:00","swift","661"
"2024-03-01 00:00:00","assembly","138"
"2024-03-01 00:00:00","c","732"
"2024-03-01 00:00:00","c#","2569"
"2024-03-01 00:00:00","c++","1327"
"2024-03-01 00:00:00","delphi","97"
"2024-03-01 00:00:00","go","321"
"2024-03-01 00:00:00","java","2786"
"2024-03-01 00:00:00","javascript","4659"
"2024-03-01 00:00:00","perl","47"
"2024-03-01 00:00:00","php","1349"
"2024-03-01 00:00:00","python","7302"
"2024-03-01 00:00:00","r","1681"
"2024-03-01 00:00:00","ruby","137"
"2024-03-01 00:00:00","swift","715"
"2024-04-01 00:00:00","assembly","183"
"2024-04-01 00:00:00","c","735"
"2024-04-01 00:00:00","c#","2706"
"2024-04-01 00:00:00","c++","1299"
"2024-04-01 00:00:00","delphi","105"
"2024-04-01 00:00:00","go","301"
"2024-04-01 00:00:00","java","2544"
"2024-04-01 00:00:00","javascript","4188"
"2024-04-01 00:00:00","perl","26"
"2024-04-01 00:00:00","php","1175"
"2024-04-01 00:00:00","python","7264"
"2024-04-01 00:00:00","r","1534"
"2024-04-01 00:00:00","ruby","114"
"2024-04-01 00:00:00","swift","680"
"2024-05-01 00:00:00","assembly","178"
"2024-05-01 00:00:00","c","658"
"2024-05-01 00:00:00","c#","2456"
"2024-05-01 00:00:00","c++","1415"
"2024-05-01 00:00:00","delphi","100"
"2024-05-01 00:00:00","go","267"
"2024-05-01 00:00:00","java","2237"
"2024-05-01 00:00:00","javascript","3931"
"2024-05-01 00:00:00","perl","38"
"2024-05-01 00:00:00","php","1141"
"2024-05-01 00:00:00","python","6816"
"2024-05-01 00:00:00","r","1371"
"2024-05-01 00:00:00","ruby","117"
"2024-05-01 00:00:00","swift","606"
"2024-06-01 00:00:00","assembly","84"
"2024-06-01 00:00:00","c","531"
"2024-06-01 00:00:00","c#","1922"
"2024-06-01 00:00:00","c++","1057"
"2024-06-01 00:00:00","delphi","67"
"2024-06-01 00:00:00","go","223"
"2024-06-01 00:00:00","java","1661"
"2024-06-01 00:00:00","javascript","2918"
"2024-06-01 00:00:00","perl","29"
"2024-06-01 00:00:00","php","942"
"2024-06-01 00:00:00","python","5015"
"2024-06-01 00:00:00","r","1084"
"2024-06-01 00:00:00","ruby","108"
"2024-06-01 00:00:00","swift","572"
"2024-07-01 00:00:00","assembly","91"
"2024-07-01 00:00:00","c","556"
"2024-07-01 00:00:00","c#","2079"
"2024-07-01 00:00:00","c++","1119"
"2024-07-01 00:00:00","delphi","54"
"2024-07-01 00:00:00","go","250"
"2024-07-01 00:00:00","java","1520"
"2024-07-01 00:00:00","javascript","2869"
"2024-07-01 00:00:00","perl","34"
"2024-07-01 00:00:00","php","859"
"2024-07-01 00:00:00","python","5185"
"2024-07-01 00:00:00","r","1051"
"2024-07-01 00:00:00","ruby","93"
"2024-07-01 00:00:00","swift","572"
"2024-08-01 00:00:00","assembly","110"
"2024-08-01 00:00:00","c","479"
"2024-08-01 00:00:00","c#","1818"
"2024-08-01 00:00:00","c++","1014"
"2024-08-01 00:00:00","delphi","82"
"2024-08-01 00:00:00","go","207"
"2024-08-01 00:00:00","java","1190"
"2024-08-01 00:00:00","javascript","2441"
"2024-08-01 00:00:00","perl","41"
"2024-08-01 00:00:00","php","784"
"2024-08-01 00:00:00","python","4448"
"2024-08-01 00:00:00","r","873"
"2024-08-01 00:00:00","ruby","103"
"2024-08-01 00:00:00","swift","536"
"2024-09-01 00:00:00","assembly","85"
"2024-09-01 00:00:00","c","444"
"2024-09-01 00:00:00","c#","1560"
"2024-09-01 00:00:00","c++","978"
"2024-09-01 00:00:00","delphi","67"
"2024-09-01 00:00:00","go","153"
"2024-09-01 00:00:00","java","1268"
"2024-09-01 00:00:00","javascript","2156"
"2024-09-01 00:00:00","perl","26"
"2024-09-01 00:00:00","php","602"
"2024-09-01 00:00:00","python","3683"
"2024-09-01 00:00:00","r","744"
"2024-09-01 00:00:00","ruby","82"
"2024-09-01 00:00:00","swift","504"
"2024-10-01 00:00:00","assembly","90"
"2024-10-01 00:00:00","c","465"
"2024-10-01 00:00:00","c#","1591"
"2024-10-01 00:00:00","c++","916"
"2024-10-01 00:00:00","delphi","85"
"2024-10-01 00:00:00","go","177"
"2024-10-01 00:00:00","java","1513"
"2024-10-01 00:00:00","javascript","1878"
"2024-10-01 00:00:00","perl","21"
"2024-10-01 00:00:00","php","649"
"2024-10-01 00:00:00","python","3480"
"2024-10-01 00:00:00","r","785"
"2024-10-01 00:00:00","ruby","63"
"2024-10-01 00:00:00","swift","458"
"2024-11-01 00:00:00","assembly","98"
"2024-11-01 00:00:00","c","401"
"2024-11-01 00:00:00","c#","1361"
"2024-11-01 00:00:00","c++","845"
"2024-11-01 00:00:00","delphi","56"
"2024-11-01 00:00:00","go","125"
"2024-11-01 00:00:00","java","1261"
"2024-11-01 00:00:00","javascript","1643"
"2024-11-01 00:00:00","perl","20"
"2024-11-01 00:00:00","php","539"
"2024-11-01 00:00:00","python","3144"
"2024-11-01 00:00:00","r","694"
"2024-11-01 00:00:00","ruby","75"
"2024-11-01 00:00:00","swift","387"
"2024-12-01 00:00:00","assembly","91"
"2024-12-01 00:00:00","c","330"
"2024-12-01 00:00:00","c#","1095"
"2024-12-01 00:00:00","c++","694"
"2024-12-01 00:00:00","delphi","42"
"2024-12-01 00:00:00","go","114"
"2024-12-01 00:00:00","java","1172"
"2024-12-01 00:00:00","javascript","1398"
"2024-12-01 00:00:00","perl","25"
"2024-12-01 00:00:00","php","429"
"2024-12-01 00:00:00","python","2706"
"2024-12-01 00:00:00","r","550"
"2024-12-01 00:00:00","ruby","53"
"2024-12-01 00:00:00","swift","317"
"2025-01-01 00:00:00","assembly","74"
